transfer_id,player_id,player_name,club_from_id,club_from_name,club_to_id,club_to_name,transfer_date,season,market_value_at_transfer,transfer_fee
2371351,263361,Maximilian Wöber,610,Ajax,368,Sevilla FC,2019-01-07,19/20,10000000.0,10500000.0
2371350,263361,Maximilian Wöber,368,Sevilla FC,610,Ajax,2019-06-30,18/19,10000000.0,0.0
2371349,263361,Maximilian Wöber,610,Ajax,368,Sevilla FC,2019-01-16,18/19,8000000.0,0.0
1891341,263361,Maximilian Wöber,170,Rapid Vienna,610,Ajax,2017-08-24,17/18,700000.0,7500000.0
1387061,263361,Maximilian Wöber,7001,Rapid Wien II,170,Rapid Vienna,2016-01-01,15/16,0.0,0.0
1282357,263361,Maximilian Wöber,4753,AKA Rapid U18,7001,Rapid Wien II,2015-01-07,15/16,0.0,0.0
1114172,263361,Maximilian Wöber,42824,AKA Rapid U16,4753,AKA Rapid U18,2014-01-07,14/15,0.0,0.0
2195118,263361,Maximilian Wöber,42823,AKA Rapid U15,42824,AKA Rapid U16,2013-01-07,13/14,0.0,0.0
2195117,263361,Maximilian Wöber,20134,Rapid Youth,42823,AKA Rapid U15,2012-01-07,12/13,0.0,0.0
2195116,263361,Maximilian Wöber,18177,Sportklub Jgd.,20134,Rapid Youth,2010-01-03,09/10,0.0,0.0
2511693,263361,Maximilian Wöber,74240,Marswiese Yth.,18177,Sportklub Jgd.,2007-01-07,07/08,0.0,0.0
5761071,362108,Gabriel Gudmundsson,1082,Lille,399,Leeds,2025-08-07,25/26,7000000.0,11600000.0
3531329,362108,Gabriel Gudmundsson,202,FC Groningen,1082,Lille,2021-08-31,21/22,1800000.0,6000000.0
2487868,362108,Gabriel Gudmundsson,1011,Halmstads BK,202,FC Groningen,2019-01-07,19/20,300000.0,0.0
1549452,362108,Gabriel Gudmundsson,7915,Halmstad U19,1011,Halmstads BK,2016-01-07,16/17,0.0,0.0
1232410,362108,Gabriel Gudmundsson,39147,Halmstad U17,7915,Halmstad U19,2015-01-01,14/15,0.0,0.0
5900041,449597,Isaac Schmidt,86,Werder Bremen,399,Leeds,2026-06-30,25/26,2200000.0,0.0
5900040,449597,Isaac Schmidt,399,Leeds,86,Werder Bremen,2025-08-28,25/26,2200000.0,0.0
5238776,449597,Isaac Schmidt,257,FC St. Gallen,399,Leeds,2024-08-30,24/25,1400000.0,2970000.0
3410060,449597,Isaac Schmidt,527,Lausanne-Sport,257,FC St. Gallen,2021-01-07,21/22,200000.0,0.0
2502831,449597,Isaac Schmidt,15446,Team Vaud U21,527,Lausanne-Sport,2019-01-07,19/20,175000.0,0.0
1740692,449597,Isaac Schmidt,27999,Team Vaud U18,15446,Team Vaud U21,2017-01-01,16/17,0.0,0.0
6195300,449597,Isaac Schmidt,14197,Team Vaud U16,27999,Team Vaud U18,2015-01-07,15/16,0.0,0.0
6195301,449597,Isaac Schmidt,74949,Lausanne Yth.,14197,Team Vaud U16,2014-01-07,14/15,0.0,0.0
6195302,449597,Isaac Schmidt,91374,Concordia LS J.,74949,Lausanne Yth.,2011-07-20,11/12,0.0,0.0
4561150,236953,Sam Byram,1123,Norwich,399,Leeds,2023-05-08,23/24,1000000.0,0.0
2558700,236953,Sam Byram,379,West Ham,1123,Norwich,2019-07-16,19/20,3500000.0,830000.0
2223060,236953,Sam Byram,703,Nott'm Forest,379,West Ham,2019-05-31,18/19,4000000.0,0.0
2223059,236953,Sam Byram,379,West Ham,703,Nott'm Forest,2018-10-08,18/19,4000000.0,0.0
1413019,236953,Sam Byram,399,Leeds,379,West Ham,2016-01-20,15/16,3500000.0,4800000.0
767813,236953,Sam Byram,10161,Leeds U18,399,Leeds,2012-01-07,12/13,0.0,0.0
3988240,72476,Bernd Leno,11,Arsenal,931,Fulham,2022-02-08,22/23,9000000.0,3600000.0
2138820,72476,Bernd Leno,15,Leverkusen,11,Arsenal,2018-01-07,18/19,20000000.0,25000000.0
655496,72476,Bernd Leno,79,Stuttgart,15,Leverkusen,2012-01-01,11/12,5000000.0,7800000.0
620070,72476,Bernd Leno,15,Leverkusen,79,Stuttgart,2011-12-31,11/12,5000000.0,0.0
620069,72476,Bernd Leno,79,Stuttgart,15,Leverkusen,2011-10-08,11/12,600000.0,500000.0
572655,72476,Bernd Leno,102,Stuttgart II,79,Stuttgart,2011-01-07,11/12,600000.0,0.0
454953,72476,Bernd Leno,2517,Stuttgart U19,102,Stuttgart II,2010-01-07,10/11,150000.0,0.0
333420,72476,Bernd Leno,21084,Stuttgart U17,2517,Stuttgart U19,2009-01-07,09/10,0.0,0.0
246416,72476,Bernd Leno,19210,Stuttgart Yth.,21084,Stuttgart U17,2007-01-07,07/08,0.0,0.0
1576217,72476,Bernd Leno,53591,Bietigheim Yth.,19210,Stuttgart Yth.,2003-01-07,03/04,0.0,0.0
5812850,127181,Benjamin Lecomte,969,Montpellier,931,Fulham,2025-07-26,25/26,1500000.0,500000.0
4244744,127181,Benjamin Lecomte,162,Monaco,969,Montpellier,2023-01-26,22/23,4000000.0,2000000.0
3940586,127181,Benjamin Lecomte,714,Espanyol,162,Monaco,2023-01-25,22/23,4000000.0,0.0
3940585,127181,Benjamin Lecomte,162,Monaco,714,Espanyol,2022-07-13,22/23,5000000.0,0.0
3508670,127181,Benjamin Lecomte,13,Atlético,162,Monaco,2022-06-30,21/22,5000000.0,0.0
3508669,127181,Benjamin Lecomte,162,Monaco,13,Atlético,2021-08-19,21/22,10000000.0,0.0
2557653,127181,Benjamin Lecomte,969,Montpellier,162,Monaco,2019-07-15,19/20,17000000.0,13500000.0
1814330,127181,Benjamin Lecomte,1158,FC Lorient,969,Montpellier,2017-01-07,17/18,2500000.0,2500000.0
936644,127181,Benjamin Lecomte,2969,Dijon,1158,FC Lorient,2014-06-30,13/14,1000000.0,0.0
936643,127181,Benjamin Lecomte,1158,FC Lorient,2969,Dijon,2013-08-23,13/14,700000.0,0.0
450375,127181,Benjamin Lecomte,16662,Lorient B,1158,FC Lorient,2010-01-07,10/11,0.0,0.0
450376,127181,Benjamin Lecomte,12752,Niort U19,16662,Lorient B,2009-01-07,09/10,0.0,0.0
6307730,127181,Benjamin Lecomte,107911,Niort U17,12752,Niort U19,2008-01-07,08/09,0.0,0.0
4540550,461883,Calvin Bassey,610,Ajax,931,Fulham,2023-07-28,23/24,15000000.0,22500000.0
3957260,461883,Calvin Bassey,124,Rangers,610,Ajax,2022-07-20,22/23,10000000.0,23000000.0
2921811,461883,Calvin Bassey,39341,Leicester U23,124,Rangers,2020-01-07,20/21,0.0,0.0
2243509,461883,Calvin Bassey,14389,Leicester U18,39341,Leicester U23,2018-01-07,18/19,0.0,0.0
5218943,260827,Joachim Andersen,873,Crystal Palace,931,Fulham,2024-08-23,24/25,35000000.0,29500000.0
3466223,260827,Joachim Andersen,1041,Lyon,873,Crystal Palace,2021-07-28,21/22,22000000.0,17500000.0
3089758,260827,Joachim Andersen,931,Fulham,1041,Lyon,2021-06-30,20/21,22000000.0,0.0
3089757,260827,Joachim Andersen,1041,Lyon,931,Fulham,2020-05-10,20/21,16000000.0,1000000.0
2551678,260827,Joachim Andersen,1038,Sampdoria,1041,Lyon,2019-12-07,19/20,25000000.0,24000000.0
1894138,260827,Joachim Andersen,317,FC Twente,1038,Sampdoria,2017-08-25,17/18,1500000.0,1750000.0
1104556,260827,Joachim Andersen,18026,FC Twente U21,317,FC Twente,2014-01-07,14/15,150000.0,0.0
1213772,260827,Joachim Andersen,6200,FC Twente U19,18026,FC Twente U21,2013-08-11,13/14,0.0,0.0
926868,260827,Joachim Andersen,9054,Midtjylland U19,6200,FC Twente U19,2013-08-08,13/14,0.0,670000.0
3189602,260827,Joachim Andersen,52879,FCM Youth,9054,Midtjylland U19,2012-01-07,12/13,0.0,0.0
2898838,260827,Joachim Andersen,52880,FCK Youth,52879,FCM Youth,2011-08-08,11/12,0.0,0.0
2898837,260827,Joachim Andersen,25109,Greve IF U19,52880,FCK Youth,2009-01-07,09/10,0.0,0.0
5170020,494880,Jorge Cuenca,1050,Villarreal,931,Fulham,2024-03-08,24/25,6000000.0,6700000.0
3525571,494880,Jorge Cuenca,3709,Getafe,1050,Villarreal,2022-06-30,21/22,8000000.0,0.0
3525570,494880,Jorge Cuenca,1050,Villarreal,3709,Getafe,2021-08-30,21/22,6000000.0,0.0
3072354,494880,Jorge Cuenca,3302,UD Almería,1050,Villarreal,2021-06-30,20/21,6000000.0,0.0
3072353,494880,Jorge Cuenca,1050,Villarreal,3302,UD Almería,2020-09-22,20/21,2300000.0,0.0
3072341,494880,Jorge Cuenca,2464,Barcelona B,1050,Villarreal,2020-09-21,20/21,2300000.0,3840000.0
1842060,494880,Jorge Cuenca,17676,AD Alcorcón B,2464,Barcelona B,2017-07-18,17/18,0.0,400000.0
2301311,494880,Jorge Cuenca,70300,Alcorcón U19,17676,AD Alcorcón B,2017-01-02,16/17,0.0,0.0
1803910,494880,Jorge Cuenca,16621,AD Alcorcón You,70300,Alcorcón U19,2015-01-07,15/16,0.0,0.0
4005677,272622,Issa Diop,379,West Ham,931,Fulham,2022-10-08,22/23,10000000.0,17800000.0
2138702,272622,Issa Diop,415,Toulouse,379,West Ham,2018-01-07,18/19,22000000.0,25000000.0
1487258,272622,Issa Diop,9372,Toulouse U19,415,Toulouse,2016-01-01,15/16,0.0,0.0
5964663,272622,Issa Diop,107748,Toulouse FC U17,9372,Toulouse U19,2014-01-07,14/15,0.0,0.0
5964662,272622,Issa Diop,100152,Toulouse For.,107748,Toulouse FC U17,2012-01-07,12/13,0.0,0.0
5964661,272622,Issa Diop,108584,SC Balma Jugend,100152,Toulouse For.,2006-01-07,06/07,0.0,0.0
5149540,392775,Ryan Sessegnon,148,Tottenham,931,Fulham,2024-07-26,24/25,10000000.0,0.0
3087686,392775,Ryan Sessegnon,533,Hoffenheim,148,Tottenham,2021-06-30,20/21,18000000.0,0.0
3087678,392775,Ryan Sessegnon,148,Tottenham,533,Hoffenheim,2020-05-10,20/21,25000000.0,0.0
2597044,392775,Ryan Sessegnon,931,Fulham,148,Tottenham,2019-08-08,19/20,35000000.0,27000000.0
1554389,392775,Ryan Sessegnon,6942,Fulham U18,931,Fulham,2016-01-07,16/17,0.0,0.0
3055061,206746,Kenny Tete,1041,Lyon,931,Fulham,2020-10-09,20/21,5500000.0,3200000.0
1829293,206746,Kenny Tete,610,Ajax,1041,Lyon,2017-10-07,17/18,5500000.0,4000000.0
1104239,206746,Kenny Tete,8817,Ajax U21,610,Ajax,2014-01-07,14/15,150000.0,0.0
938656,206746,Kenny Tete,2824,Ajax U19,8817,Ajax U21,2013-01-07,13/14,0.0,0.0
1469382,206746,Kenny Tete,51645,Ajax U17,2824,Ajax U19,2012-01-07,12/13,0.0,0.0
2190939,206746,Kenny Tete,32791,Ajax Youth ,51645,Ajax U17,2011-01-07,11/12,0.0,0.0
1469383,206746,Kenny Tete,52792,Zeeburgia Yth.,32791,Ajax Youth ,2005-01-07,05/06,0.0,0.0
2441812,206746,Kenny Tete,54606,DWS Youth,52792,Zeeburgia Yth.,2004-01-07,04/05,0.0,0.0
4614009,262226,Timothy Castagne,1003,Leicester,931,Fulham,2023-08-29,23/24,25000000.0,13000000.0
3043675,262226,Timothy Castagne,800,Atalanta,1003,Leicester,2020-03-09,20/21,18000000.0,20900000.0
1825803,262226,Timothy Castagne,1184,Genk,800,Atalanta,2017-07-07,17/18,3000000.0,6500000.0
1096151,262226,Timothy Castagne,46736,KRC Genk U21,1184,Genk,2014-01-07,14/15,0.0,0.0
1826402,262226,Timothy Castagne,3494,KRC Genk U19,46736,KRC Genk U21,2013-01-07,13/14,0.0,0.0
1826400,262226,Timothy Castagne,49393,KRC Genk U17,3494,KRC Genk U19,2012-01-07,12/13,0.0,0.0
1826401,262226,Timothy Castagne,60861,RE Virton U17,49393,KRC Genk U17,2011-01-07,11/12,0.0,0.0
3703422,208379,Christian Walton,1237,Brighton,677,Ipswich,2022-01-19,21/22,800000.0,0.0
3525818,208379,Christian Walton,677,Ipswich,1237,Brighton,2022-01-18,21/22,800000.0,0.0
3525817,208379,Christian Walton,1237,Brighton,677,Ipswich,2021-08-30,21/22,800000.0,0.0
2571408,208379,Christian Walton,164,Blackburn,1237,Brighton,2020-07-24,19/20,800000.0,0.0
2571407,208379,Christian Walton,1237,Brighton,164,Blackburn,2019-07-23,19/20,1000000.0,0.0
2144586,208379,Christian Walton,1071,Wigan,1237,Brighton,2019-05-31,18/19,1000000.0,0.0
2144585,208379,Christian Walton,1237,Brighton,1071,Wigan,2018-01-07,18/19,250000.0,0.0
1832578,208379,Christian Walton,1071,Wigan,1237,Brighton,2018-05-31,17/18,250000.0,0.0
1965845,208379,Christian Walton,1237,Brighton,1071,Wigan,2017-11-30,17/18,250000.0,0.0
1965846,208379,Christian Walton,1071,Wigan,1237,Brighton,2017-01-09,17/18,250000.0,0.0
1832577,208379,Christian Walton,1237,Brighton,1071,Wigan,2017-12-07,17/18,250000.0,0.0
1739726,208379,Christian Walton,2793,Southend United,1237,Brighton,2017-04-30,16/17,150000.0,0.0
1739725,208379,Christian Walton,1237,Brighton,2793,Southend United,2017-01-04,16/17,150000.0,0.0
1512866,208379,Christian Walton,1031,Luton,1237,Brighton,2017-01-31,16/17,100000.0,0.0
1512865,208379,Christian Walton,1237,Brighton,1031,Luton,2016-01-07,16/17,100000.0,0.0
1374059,208379,Christian Walton,2262,Plymouth,1237,Brighton,2016-03-01,15/16,100000.0,0.0
1374058,208379,Christian Walton,1237,Brighton,2262,Plymouth,2015-11-19,15/16,100000.0,0.0
1294140,208379,Christian Walton,2413,Bury,1237,Brighton,2015-01-09,15/16,100000.0,0.0
1294139,208379,Christian Walton,1237,Brighton,2413,Bury,2015-07-21,15/16,100000.0,0.0
840184,208379,Christian Walton,9606,Brighton U18,1237,Brighton,2014-01-07,14/15,0.0,0.0
840183,208379,Christian Walton,14984,Plymouth U18,9606,Brighton U18,2013-02-15,12/13,0.0,0.0
5501274,245625,Alex Palmer,984,West Brom,677,Ipswich,2025-03-02,24/25,1200000.0,2400000.0
3770603,245625,Alex Palmer,1031,Luton,984,West Brom,2022-11-03,21/22,250000.0,0.0
3770602,245625,Alex Palmer,984,West Brom,1031,Luton,2022-04-03,21/22,250000.0,0.0
3045418,245625,Alex Palmer,1198,Lincoln City,984,West Brom,2021-05-31,20/21,0.0,0.0
3045417,245625,Alex Palmer,984,West Brom,1198,Lincoln City,2020-04-09,20/21,0.0,0.0
2559850,245625,Alex Palmer,2262,Plymouth,984,West Brom,2020-05-31,19/20,0.0,0.0
2559849,245625,Alex Palmer,984,West Brom,2262,Plymouth,2019-07-16,19/20,0.0,0.0
2454550,245625,Alex Palmer,1045,Notts County,984,West Brom,2019-04-19,18/19,0.0,0.0
2454549,245625,Alex Palmer,984,West Brom,1045,Notts County,2019-12-04,18/19,0.0,0.0
2313086,245625,Alex Palmer,1078,Oldham Athletic,984,West Brom,2018-11-22,18/19,0.0,0.0
2313085,245625,Alex Palmer,984,West Brom,1078,Oldham Athletic,2018-11-14,18/19,0.0,0.0
2557530,245625,Alex Palmer,29990,West Brom U23,984,West Brom,2017-01-07,17/18,0.0,0.0
1661043,245625,Alex Palmer,1195,Kidderminster,29990,West Brom U23,2017-05-31,16/17,0.0,0.0
1661042,245625,Alex Palmer,29990,West Brom U23,1195,Kidderminster,2017-01-01,16/17,0.0,0.0
1267739,245625,Alex Palmer,1195,Kidderminster,29990,West Brom U21,2016-02-01,15/16,0.0,0.0
1267738,245625,Alex Palmer,29990,West Brom U21,1195,Kidderminster,2015-01-07,15/16,0.0,0.0
1267737,245625,Alex Palmer,6951,West Brom U18,29990,West Brom U21,2015-01-01,14/15,0.0,0.0
5843878,621997,Cieran Slicker,2804,Barnet,677,Ipswich,2026-05-31,25/26,350000.0,0.0
5843877,621997,Cieran Slicker,677,Ipswich,2804,Barnet,2025-07-08,25/26,300000.0,0.0
4488864,621997,Cieran Slicker,9265,Man City U21,677,Ipswich,2023-08-07,23/24,0.0,0.0
3978982,621997,Cieran Slicker,1088,Rochdale,9265,Man City U21,2023-11-01,22/23,0.0,0.0
3978981,621997,Cieran Slicker,9265,Man City U21,1088,Rochdale,2022-07-29,22/23,0.0,0.0
3034638,621997,Cieran Slicker,6930,Man City U18,9265,Man City U23,2020-01-07,20/21,0.0,0.0
2569654,621997,Cieran Slicker,50678,Man City Youth,6930,Man City U18,2019-01-07,19/20,0.0,0.0
5751537,61814,David Button,1032,Reading,677,Ipswich,2025-04-07,25/26,50000.0,0.0
4573082,61814,David Button,984,West Brom,1032,Reading,2023-09-08,23/24,250000.0,0.0
3046178,61814,David Button,1237,Brighton,984,West Brom,2020-05-09,20/21,1200000.0,1100000.0
2178691,61814,David Button,931,Fulham,1237,Brighton,2018-07-16,18/19,1500000.0,4500000.0
1543547,61814,David Button,1148,Brentford,931,Fulham,2016-07-19,16/17,400000.0,2300000.0
921043,61814,David Button,358,Charlton,1148,Brentford,2013-07-31,13/14,400000.0,0.0
777212,61814,David Button,148,Tottenham,358,Charlton,2012-08-28,12/13,0.0,630000.0
704113,61814,David Button,349,Barnsley,148,Tottenham,2012-04-29,11/12,125000.0,0.0
704112,61814,David Button,148,Tottenham,349,Barnsley,2012-03-19,11/12,125000.0,0.0
664536,61814,David Button,2454,Doncaster,148,Tottenham,2012-02-03,11/12,125000.0,0.0
664535,61814,David Button,148,Tottenham,2454,Doncaster,2012-01-01,11/12,125000.0,0.0
631421,61814,David Button,1150,Leyton Orient,148,Tottenham,2011-12-31,11/12,125000.0,0.0
631420,61814,David Button,148,Tottenham,1150,Leyton Orient,2011-08-26,11/12,125000.0,0.0
461471,61814,David Button,2262,Plymouth,148,Tottenham,2011-05-31,10/11,125000.0,0.0
461469,61814,David Button,148,Tottenham,2262,Plymouth,2010-03-08,10/11,125000.0,0.0
420596,61814,David Button,3054,Shrewsbury,148,Tottenham,2010-01-06,09/10,125000.0,0.0
361513,61814,David Button,148,Tottenham,3054,Shrewsbury,2009-11-20,09/10,50000.0,0.0
356152,61814,David Button,1042,Crewe Alexandra,148,Tottenham,2009-01-11,09/10,50000.0,0.0
323306,61814,David Button,148,Tottenham,1042,Crewe Alexandra,2009-07-22,09/10,0.0,0.0
2206248,61814,David Button,3696,Dag & Red FC,148,Tottenham,2009-06-30,08/09,0.0,0.0
2206247,61814,David Button,148,Tottenham,3696,Dag & Red FC,2009-04-17,08/09,0.0,0.0
277457,61814,David Button,1031,Luton,148,Tottenham,2009-06-04,08/09,0.0,0.0
276828,61814,David Button,148,Tottenham,1031,Luton,2009-06-03,08/09,0.0,0.0
276829,61814,David Button,989,Bournemouth,148,Tottenham,2009-02-16,08/09,0.0,0.0
257194,61814,David Button,148,Tottenham,989,Bournemouth,2009-01-16,08/09,0.0,0.0
257195,61814,David Button,3685,Grays Athletic,148,Tottenham,2008-12-21,08/09,0.0,0.0
231368,61814,David Button,148,Tottenham,3685,Grays Athletic,2008-09-19,08/09,0.0,0.0
203992,61814,David Button,1088,Rochdale,148,Tottenham,2008-04-27,07/08,0.0,0.0
185945,61814,David Button,148,Tottenham,1088,Rochdale,2008-03-27,07/08,0.0,0.0
4665929,61814,David Button,3685,Grays Athletic,148,Tottenham,2008-10-02,17/18,0.0,0.0
4665928,61814,David Button,148,Tottenham,3685,Grays Athletic,2008-10-01,17/18,0.0,0.0
257193,61814,David Button,6928,Spurs U18,148,Tottenham,2007-01-07,07/08,0.0,0.0
5222968,401320,Dara O'Shea,1132,Burnley,677,Ipswich,2024-08-25,24/25,7000000.0,14200000.0
4452190,401320,Dara O'Shea,984,West Brom,1132,Burnley,2023-01-07,23/24,5000000.0,7800000.0
2614435,401320,Dara O'Shea,29990,West Brom U23,984,West Brom,2019-01-07,19/20,0.0,0.0
2214713,401320,Dara O'Shea,6699,Exeter City,29990,West Brom U23,2019-05-31,18/19,0.0,0.0
2214712,401320,Dara O'Shea,29990,West Brom U23,6699,Exeter City,2018-07-08,18/19,0.0,0.0
2071725,401320,Dara O'Shea,46842,Hereford,29990,West Brom U23,2018-05-31,17/18,0.0,0.0
2071724,401320,Dara O'Shea,29990,West Brom U23,46842,Hereford,2017-08-25,17/18,0.0,0.0
1612812,401320,Dara O'Shea,6951,West Brom U18,29990,West Brom U23,2016-01-07,16/17,0.0,0.0
1357481,401320,Dara O'Shea,15294,St. Kevins Boys,6951,West Brom U18,2015-01-07,15/16,0.0,0.0
5115174,693095,Jacob Greaves,3008,Hull City,677,Ipswich,2024-12-07,24/25,15000000.0,21500000.0
3064502,693095,Jacob Greaves,19715,Hull City U23,3008,Hull City,2020-01-07,20/21,0.0,0.0
2598520,693095,Jacob Greaves,3371,Cheltenham,19715,Hull City U23,2020-06-30,19/20,0.0,0.0
2598521,693095,Jacob Greaves,19715,Hull City U23,3371,Cheltenham,2019-08-08,19/20,0.0,0.0
2598522,693095,Jacob Greaves,14482,Hull U18,19715,Hull City U23,2019-01-07,19/20,0.0,0.0
6295462,364827,Cédric Kipré,1421,Stade Reims,677,Ipswich,2026-01-07,26/27,2000000.0,4500000.0
5774014,364827,Cédric Kipré,677,Ipswich,1421,Stade Reims,2026-06-30,25/26,2000000.0,0.0
5774013,364827,Cédric Kipré,1421,Stade Reims,677,Ipswich,2025-07-13,25/26,3000000.0,0.0
5152385,364827,Cédric Kipré,984,West Brom,1421,Stade Reims,2024-07-24,24/25,2500000.0,0.0
3945609,364827,Cédric Kipré,603,Cardiff,984,West Brom,2023-05-31,22/23,1800000.0,0.0
3945608,364827,Cédric Kipré,984,West Brom,603,Cardiff,2022-07-15,22/23,800000.0,0.0
3234069,364827,Cédric Kipré,172,R Charleroi SC,984,West Brom,2021-06-30,20/21,1000000.0,0.0
3234068,364827,Cédric Kipré,984,West Brom,172,R Charleroi SC,2021-01-02,20/21,1200000.0,0.0
3044460,364827,Cédric Kipré,1071,Wigan,984,West Brom,2020-04-09,20/21,1200000.0,1100000.0
2210002,364827,Cédric Kipré,987,Motherwell FC,1071,Wigan,2018-03-08,18/19,250000.0,1100000.0
1794315,364827,Cédric Kipré,39341,Leicester U23,987,Motherwell FC,2017-05-07,17/18,0.0,0.0
5070911,364827,Cédric Kipré,22108,Corby,39341,Leicester U21,2015-10-18,15/16,0.0,0.0
5070912,364827,Cédric Kipré,39341,Leicester U21,22108,Corby,2015-09-15,15/16,0.0,0.0
1296349,364827,Cédric Kipré,14389,Leicester U18,39341,Leicester U21,2015-01-07,15/16,0.0,0.0
3044997,364827,Cédric Kipré,6326,Paris SG U19,14389,Leicester U18,2014-01-07,14/15,0.0,0.0
3044996,364827,Cédric Kipré,54295,Paris SG U17,6326,Paris SG U19,2013-01-07,13/14,0.0,0.0
3044995,364827,Cédric Kipré,82891,PSG Youth,54295,Paris SG U17,2011-01-07,11/12,0.0,0.0
5173771,758030,Elkan Baggott,1181,Blackpool,677,Ipswich,2025-06-30,24/25,200000.0,0.0
5173770,758030,Elkan Baggott,677,Ipswich,1181,Blackpool,2024-06-08,24/25,250000.0,0.0
4863880,758030,Elkan Baggott,2455,Bristol Rovers,677,Ipswich,2024-05-31,23/24,250000.0,0.0
4863879,758030,Elkan Baggott,677,Ipswich,2455,Bristol Rovers,2024-01-02,23/24,250000.0,0.0
4550962,758030,Elkan Baggott,26117,Ipswich U21,677,Ipswich,2023-01-07,23/24,250000.0,0.0
4232890,758030,Elkan Baggott,3371,Cheltenham,26117,Ipswich U21,2023-05-31,22/23,250000.0,0.0
4232889,758030,Elkan Baggott,26117,Ipswich U21,3371,Cheltenham,2023-01-19,22/23,250000.0,0.0
4232888,758030,Elkan Baggott,2814,Gillingham,26117,Ipswich U21,2023-01-18,22/23,250000.0,0.0
3930592,758030,Elkan Baggott,26117,Ipswich U21,2814,Gillingham,2022-08-07,22/23,0.0,0.0
3241619,758030,Elkan Baggott,10006,Ipswich U18,26117,Ipswich Town U23,2021-01-07,21/22,0.0,0.0
3313846,758030,Elkan Baggott,38899,King's Lynn,10006,Ipswich U18,2021-05-31,20/21,0.0,0.0
3313845,758030,Elkan Baggott,10006,Ipswich U18,38899,King's Lynn,2021-03-22,20/21,0.0,0.0
2850338,758030,Elkan Baggott,53885,Ipswich Town Yo,10006,Ipswich U18,2019-01-07,19/20,0.0,0.0
3969779,596446,Leif Davis,399,Leeds,677,Ipswich,2022-07-25,22/23,800000.0,1200000.0
3463775,596446,Leif Davis,989,Bournemouth,399,Leeds,2022-05-31,21/22,800000.0,0.0
3463774,596446,Leif Davis,399,Leeds,989,Bournemouth,2021-07-27,21/22,800000.0,0.0
2169186,596446,Leif Davis,18197,Morecambe U18,399,Leeds,2018-04-07,18/19,0.0,0.0
5084316,468002,Ben Johnson,379,West Ham,677,Ipswich,2024-01-07,24/25,8000000.0,0.0
3060116,468002,Ben Johnson,9267,West Ham U23,379,West Ham,2020-01-07,20/21,0.0,0.0
2229364,468002,Ben Johnson,9955,West Ham U18,9267,West Ham U23,2017-01-07,17/18,0.0,0.0
1632704,468002,Ben Johnson,52975,West Ham Yth.,9955,West Ham U18,2016-01-07,16/17,0.0,0.0
5132899,527329,Oliver Dovin,1059,Hammarby,990,Coventry,2024-07-19,24/25,2500000.0,1900000.0
2859933,527329,Oliver Dovin,6012,IK Frej Täby,1059,Hammarby,2020-11-30,20/21,100000.0,0.0
2859932,527329,Oliver Dovin,1059,Hammarby,6012,IK Frej Täby,2020-08-01,19/20,0.0,0.0
2809180,527329,Oliver Dovin,8842,Hammarby U19,1059,Hammarby,2020-01-01,19/20,0.0,0.0
2505758,527329,Oliver Dovin,6012,IK Frej Täby,8842,Hammarby U19,2019-11-30,19/20,0.0,0.0
2505757,527329,Oliver Dovin,8842,Hammarby U19,6012,IK Frej Täby,2019-01-03,18/19,0.0,0.0
2505756,527329,Oliver Dovin,42077,Hammarby IF U17,8842,Hammarby U19,2019-08-01,18/19,0.0,0.0
4200769,527329,Oliver Dovin,46409,Hammarby Yth.,42077,Hammarby IF U17,2018-01-01,17/18,0.0,0.0
2471354,121352,Ben Wilson,1027,Bradford,990,Coventry,2019-01-07,19/20,100000.0,0.0
2155029,121352,Ben Wilson,603,Cardiff,1027,Bradford,2018-07-28,18/19,100000.0,0.0
2077505,121352,Ben Wilson,3694,Telford Utd,603,Cardiff,2018-05-31,17/18,100000.0,0.0
2077506,121352,Ben Wilson,603,Cardiff,3694,Telford Utd,2018-01-31,17/18,100000.0,0.0
1870258,121352,Ben Wilson,1078,Oldham Athletic,603,Cardiff,2018-04-01,17/18,100000.0,0.0
1870257,121352,Ben Wilson,603,Cardiff,1078,Oldham Athletic,2017-04-08,17/18,100000.0,0.0
1690347,121352,Ben Wilson,1088,Rochdale,603,Cardiff,2017-05-31,16/17,100000.0,0.0
1690346,121352,Ben Wilson,603,Cardiff,1088,Rochdale,2017-01-30,16/17,100000.0,0.0
1368061,121352,Ben Wilson,3884,AFC Wimbledon,603,Cardiff,2016-03-01,15/16,0.0,0.0
1368060,121352,Ben Wilson,603,Cardiff,3884,AFC Wimbledon,2015-10-20,15/16,0.0,0.0
1111802,121352,Ben Wilson,515,Without Club,603,Cardiff,2014-01-13,13/14,0.0,0.0
1088167,121352,Ben Wilson,3688,Accrington,515,Without Club,2013-11-15,13/14,0.0,0.0
938223,121352,Ben Wilson,986,Cambridge Utd.,3688,Accrington,2013-08-23,13/14,0.0,0.0
875578,121352,Ben Wilson,9264,Sunderland U21,986,Cambridge Utd.,2013-09-08,13/14,0.0,0.0
784507,121352,Ben Wilson,1219,Chesterfield,9264,Sunderland U21,2012-10-27,12/13,0.0,0.0
784506,121352,Ben Wilson,9264,Sunderland U21,1219,Chesterfield,2012-12-09,12/13,0.0,0.0
668378,121352,Ben Wilson,3456,Gateshead,9264,Sunderland Res.,2012-04-02,11/12,0.0,0.0
